FIPS,state,state_fips,county,tract,geoid,area_name,area_land,total_pop,housing_units,owner_occupied_housing_units,persons_no_health_insurance,families,families_income_below_poverty_level,median_household_income,nh_white_alone,nh_black_or_african_american_alone,nh_american_indian_and_alaska_native_alone,nh_asian_alone,nh_native_hawaiian_and_other_pacific_islander_alone,nh_other,nh_two_or_more,hispanic_or_latino,households_receiving_assistance,households,pct_owner_occupied,pct_no_health_insurance,pct_families_income_below_poverty_level,pct_households_receiving_assistance,pct_nh_white_alone,pct_nh_black_or_african_american_alone,pct_nh_american_indian_and_alaska_native_alone,pct_nh_asian_alone,pct_nh_native_hawaiian_and_other_pacific_islander_alone,pct_nh_other,pct_nh_two_or_more,pct_hispanic_or_latino
06019004213,ca,06,019,004213,14000US06019004213,Census Tract 42.13,0.453015612427548,3371,1366,589,376,903,18,70066,1495,37,132,267,0,4,59,1377,781,1331,0.431185944363104,0.11153960249184218,0.019933554817275746,0.5867768595041323,0.4434885790566597,0.010975971521803619,0.03915752002373183,0.07920498368436665,0.0,0.0011865915158706616,0.017502224859092256,0.4084841293384752
06019004214,ca,06,019,004214,14000US06019004214,Census Tract 42.14,0.957222581726247,5224,1981,1441,76,1366,85,68921,3166,92,0,765,0,0,64,1137,1134,1973,0.7274103987884907,0.01454823889739663,0.06222547584187409,0.5747592498732894,0.6060490045941807,0.01761102603369066,0.0,0.1464395099540582,0.0,0.0,0.01225114854517611,0.21764931087289432
06019004215,ca,06,019,004215,14000US06019004215,Census Tract 42.15,1.0417469115687,4429,1488,1035,308,1070,55,82372,1482,199,0,721,0,0,281,1746,1115,1384,0.6955645161290323,0.06954165725897493,0.0514018691588785,0.805635838150289,0.33461277940844436,0.0449311356965455,0.0,0.16279069767441862,0.0,0.0,0.06344547301874012,0.39421991420185143
06019004216,ca,06,019,004216,14000US06019004216,Census Tract 42.16,1.31874819497233,4806,1523,1067,263,1172,36,95361,1142,232,0,1099,0,0,82,2251,1161,1515,0.7005909389363099,0.054723262588431125,0.030716723549488054,0.7663366336633664,0.23761964211402414,0.04827299209321681,0.0,0.22867249271743653,0.0,0.0,0.01706200582605077,0.46837286724927174
06019004217,ca,06,019,004217,14000US06019004217,Census Tract 42.17,0.943856882734592,3746,1027,325,150,778,176,67554,544,924,0,279,0,0,0,1999,1221,991,0.31645569620253167,0.0400427122263748,0.2262210796915167,1.2320887991927345,0.14522156967431926,0.24666310731446878,0.0,0.07447944474105712,0.0,0.0,0.0,0.5336358782701548
06019004218,ca,06,019,004218,14000US06019004218,Census Tract 42.18,5.69098196593961,8498,2020,1732,231,1739,160,104350,1874,196,0,2222,10,24,661,3511,2864,1957,0.8574257425742574,0.027182866556836903,0.09200690051753882,1.4634644864588655,0.22052247587667687,0.023064250411861616,0.0,0.2614732878324312,0.0011767474699929394,0.002824193927983055,0.0777830077665333,0.41315603671452106
06019004301,ca,06,019,004301,14000US06019004301,Census Tract 43.01,2.09210505994622,4428,1882,1416,37,1178,46,114375,2948,158,0,435,0,0,76,811,1100,1791,0.7523910733262487,0.008355916892502258,0.03904923599320883,0.6141820212171971,0.6657633242999097,0.03568202348690153,0.0,0.09823848238482384,0.0,0.0,0.017163504968383016,0.18315266485998194
06019004302,ca,06,019,004302,14000US06019004302,Census Tract 43.02,1.50454828362139,4746,1902,1677,126,1215,51,110893,2711,83,0,793,0,126,64,969,970,1856,0.8817034700315457,0.02654867256637168,0.04197530864197531,0.5226293103448276,0.5712178676780447,0.01748841129372103,0.0,0.16708807416772017,0.0,0.02654867256637168,0.0134850400337126,0.20417193426042984
06019004303,ca,06,019,004303,14000US06019004303,Census Tract 43.03,1.46695467314906,4760,2013,1698,112,1139,29,109318,3056,97,40,189,0,0,146,1232,980,1930,0.8435171385991058,0.023529411764705882,0.025460930640913083,0.5077720207253886,0.6420168067226891,0.020378151260504202,0.008403361344537815,0.039705882352941174,0.0,0.0,0.030672268907563024,0.25882352941176473
06019004404,ca,06,019,004404,14000US06019004404,Census Tract 44.04,1.06193156107287,3242,1132,202,197,718,189,42092,434,173,36,145,0,0,217,2237,974,1066,0.1784452296819788,0.0607649599012955,0.26323119777158777,0.9136960600375235,0.1338679827267119,0.05336212214682295,0.011104256631708822,0.04472547809993831,0.0,0.0,0.06693399136335595,0.6900061690314621
06019004405,ca,06,019,004405,14000US06019004405,Census Tract 44.05,0.914930879988633,3505,1486,1182,103,1127,7,135397,2420,59,0,211,0,0,75,740,666,1431,0.7954239569313594,0.029386590584878743,0.006211180124223602,0.46540880503144655,0.6904422253922967,0.016833095577746076,0.0,0.06019971469329529,0.0,0.0,0.021398002853067047,0.21112696148359486
06019004406,ca,06,019,004406,14000US06019004406,Census Tract 44.06,0.969090976483289,6139,2546,1151,424,1520,85,69333,2703,8,5,994,0,0,71,2358,1552,2362,0.4520816967792616,0.06906662322853885,0.05592105263157895,0.6570702794242168,0.44029972308193516,0.001303143834500733,0.0008144648965629581,0.1619156214367161,0.0,0.0,0.011565401531194005,0.38410164521909107
06019004409,ca,06,019,004409,14000US06019004409,Census Tract 44.09,1.13099056829607,3252,1380,660,302,810,65,70000,1441,159,0,147,0,0,366,1139,707,1270,0.4782608695652174,0.0928659286592866,0.08024691358024691,0.5566929133858268,0.4431119311193112,0.048892988929889296,0.0,0.045202952029520294,0.0,0.0,0.11254612546125461,0.3502460024600246
06019004410,ca,06,019,004410,14000US06019004410,Census Tract 44.10,0.278171559096027,2303,1090,226,152,524,6,69089,944,85,25,142,0,12,121,974,348,1023,0.20733944954128442,0.06600086843247938,0.011450381679389313,0.34017595307917886,0.40990013026487193,0.03690838037342597,0.010855405992184108,0.061658706035605734,0.0,0.005210594876248371,0.05254016500217108,0.4229266174554928
06019004411,ca,06,019,004411,14000US06019004411,Census Tract 44.11,1.72496899599535,1598,864,511,0,603,33,120987,1108,140,0,131,0,0,39,180,107,809,0.5914351851851852,0.0,0.05472636815920398,0.13226205191594562,0.6933667083854819,0.08760951188986232,0.0,0.08197747183979975,0.0,0.0,0.024405506883604506,0.11264080100125157
06019004503,ca,06,019,004503,14000US06019004503,Census Tract 45.03,0.96361990866367,5206,2174,1178,396,1228,128,72646,2716,62,0,368,0,0,105,1955,893,2153,0.5418583256669733,0.07606607760276604,0.10423452768729642,0.41477008824895495,0.5217057241644256,0.011909335382251248,0.0,0.07068766807529774,0.0,0.0,0.020169035728006147,0.3755282366500192
06019004504,ca,06,019,004504,14000US06019004504,Census Tract 45.04,0.988579869868123,4970,2138,417,344,1195,166,48631,1837,674,0,461,0,0,455,1543,1121,2106,0.1950420954162769,0.06921529175050302,0.1389121338912134,0.5322886989553656,0.36961770623742457,0.13561368209255534,0.0,0.09275653923541248,0.0,0.0,0.09154929577464789,0.31046277665995975
06019004505,ca,06,019,004505,14000US06019004505,Census Tract 45.05,0.984124636870904,5558,2243,375,496,1270,223,45625,1827,526,31,551,0,13,256,2354,1108,2172,0.1671868033883192,0.08924073407700611,0.17559055118110237,0.5101289134438306,0.32871536523929473,0.09463835912198633,0.005577545879812882,0.09913637999280317,0.0,0.002338970852824757,0.046059733717164444,0.4235336451961137
06019004506,ca,06,019,004506,14000US06019004506,Census Tract 45.06,0.994335881092885,3460,1491,910,123,777,4,82054,2528,179,41,110,0,1,168,433,729,1445,0.6103286384976526,0.03554913294797688,0.005148005148005148,0.5044982698961937,0.730635838150289,0.051734104046242776,0.011849710982658959,0.031791907514450865,0.0,0.00028901734104046245,0.048554913294797684,0.12514450867052024
06019004601,ca,06,019,004601,14000US06019004601,Census Tract 46.01,0.701373905979487,3678,1422,1024,89,841,33,71782,1651,108,31,223,0,11,120,1534,917,1413,0.720112517580872,0.024197933659597607,0.039239001189060645,0.6489738145789101,0.4488852637302882,0.02936378466557912,0.008428493746601413,0.06063077759651985,0.0,0.002990755845568244,0.03262642740619902,0.41707449700924415
06019004602,ca,06,019,004602,14000US06019004602,Census Tract 46.02,0.995122371223342,2228,948,714,14,545,29,98776,1080,10,0,88,0,108,135,807,623,863,0.7531645569620253,0.0062836624775583485,0.05321100917431193,0.7219003476245655,0.48473967684021546,0.004488330341113106,0.0,0.03949730700179533,0.0,0.04847396768402154,0.06059245960502693,0.3622082585278277
06019004703,ca,06,019,004703,14000US06019004703,Census Tract 47.03,0.495531253426657,4315,1313,622,459,916,108,47546,970,307,95,262,0,0,66,2615,1337,1239,0.4737242955064737,0.1063731170336037,0.11790393013100436,1.07909604519774,0.22479721900347624,0.07114716106604867,0.0220162224797219,0.06071842410196987,0.0,0.0,0.0152954808806489,0.6060254924681344
06019004704,ca,06,019,004704,14000US06019004704,Census Tract 47.04,0.485925031312886,4950,1582,489,366,1148,594,25357,369,807,144,99,37,0,118,3376,1599,1582,0.309102402022756,0.07393939393939394,0.5174216027874564,1.0107458912768648,0.07454545454545454,0.16303030303030303,0.02909090909090909,0.02,0.007474747474747475,0.0,0.02383838383838384,0.682020202020202
06019004705,ca,06,019,004705,14000US06019004705,Census Tract 47.05,0.322321570601872,1825,700,567,154,456,59,45655,570,259,0,85,0,0,47,864,311,685,0.81,0.08438356164383562,0.12938596491228072,0.454014598540146,0.31232876712328766,0.14191780821917807,0.0,0.04657534246575343,0.0,0.0,0.025753424657534246,0.47342465753424656
06019004706,ca,06,019,004706,14000US06019004706,Census Tract 47.06,0.399367101314755,5211,1887,407,354,1080,248,48016,950,336,67,446,0,0,68,3344,1656,1756,0.21568627450980393,0.06793321819228555,0.22962962962962963,0.9430523917995444,0.1823066589905968,0.0644789867587795,0.012857417002494723,0.08558817885242756,0.0,0.0,0.013049318748800614,0.6417194396469008
06019004801,ca,06,019,004801,14000US06019004801,Census Tract 48.01,0.437332914283773,4625,1825,614,593,1069,204,43838,1078,461,10,93,0,8,101,2874,1398,1732,0.33643835616438356,0.1282162162162162,0.19083255378858746,0.8071593533487298,0.23308108108108108,0.09967567567567567,0.002162162162162162,0.02010810810810811,0.0,0.0017297297297297297,0.021837837837837836,0.6214054054054055
06019004802,ca,06,019,004802,14000US06019004802,Census Tract 48.02,0.561160901131588,4363,1587,545,113,950,335,37500,920,214,74,334,0,0,236,2585,1275,1540,0.34341524889729047,0.025899610359844144,0.3526315789473684,0.827922077922078,0.21086408434563375,0.049048819619527846,0.016960806784322713,0.07655283062113225,0.0,0.0,0.054091221636488655,0.5924822369928948
06019004901,ca,06,019,004901,14000US06019004901,Census Tract 49.01,0.659296490948993,4065,1805,740,131,956,107,40804,1285,189,21,72,0,0,69,2429,998,1678,0.4099722991689751,0.03222632226322263,0.11192468619246862,0.5947556615017878,0.3161131611316113,0.04649446494464945,0.0051660516605166054,0.017712177121771217,0.0,0.0,0.016974169741697416,0.597539975399754
06019004902,ca,06,019,004902,14000US06019004902,Census Tract 49.02,0.38618557306057,2123,709,416,178,474,69,75855,647,129,4,78,20,8,27,1210,648,649,0.5867418899858956,0.083843617522374,0.14556962025316456,0.9984591679506933,0.30475741874705603,0.06076307112576543,0.0018841262364578427,0.036740461610927935,0.009420631182289214,0.0037682524729156855,0.012717852096090438,0.5699481865284974
06019005000,ca,06,019,005000,14000US06019005000,Census Tract 50,0.994863682766098,4794,1620,828,398,1028,128,67845,1714,374,0,149,0,0,117,2440,1269,1530,0.5111111111111111,0.08302044221944097,0.1245136186770428,0.8294117647058824,0.3575302461410096,0.07801418439716312,0.0,0.0310805173133083,0.0,0.0,0.024405506883604506,0.5089695452649144
06019005100,ca,06,019,005100,14000US06019005100,Census Tract 51,0.999127409084521,6894,2317,1169,176,1303,337,46589,1709,344,21,163,0,0,96,4561,2258,2211,0.5045317220543807,0.025529445894981143,0.25863392171910976,1.0212573496155586,0.2478967217870612,0.04989846243109951,0.0030461270670147957,0.023643748186829128,0.0,0.0,0.01392515230635335,0.661589788221642
06019005202,ca,06,019,005202,14000US06019005202,Census Tract 52.02,1.07162735889124,3659,1257,396,490,702,212,28153,562,143,0,343,0,0,1,2610,1221,1175,0.315035799522673,0.13391637059305822,0.301994301994302,1.0391489361702129,0.1535938781087729,0.03908171631593332,0.0,0.09374145941514075,0.0,0.0,0.00027329871549603714,0.713309647444657
06019005203,ca,06,019,005203,14000US06019005203,Census Tract 52.03,0.50378225690621,5314,1641,649,402,1030,270,48056,1150,307,0,398,0,0,116,3343,1673,1570,0.39549055453991466,0.07564922845314265,0.2621359223300971,1.0656050955414014,0.2164094843808807,0.05777192322167859,0.0,0.07489649981181784,0.0,0.0,0.02182913059841927,0.6290929619872037
06019005204,ca,06,019,005204,14000US06019005204,Census Tract 52.04,0.503416232044318,4546,1352,592,361,1046,230,50391,892,446,13,275,0,74,157,2689,1297,1323,0.4378698224852071,0.07941047074351078,0.2198852772466539,0.9803476946334089,0.19621645402551693,0.09810822701275847,0.0028596568411790586,0.06049274087109547,0.0,0.01627804663440387,0.03453585569731632,0.5915090189177299
06019005301,ca,06,019,005301,14000US06019005301,Census Tract 53.01,0.749202699008644,5727,1940,914,424,1347,345,51691,1241,314,3,601,0,0,93,3475,1451,1839,0.4711340206185567,0.07403527152086607,0.2561247216035635,0.789015769439913,0.21669285839008207,0.054828007682905536,0.0005238344683080147,0.10494150515103894,0.0,0.0,0.016238868517548456,0.6067749257901169
06019005302,ca,06,019,005302,14000US06019005302,Census Tract 53.02,0.752843642518807,5855,2142,725,610,1135,181,52807,1546,354,0,497,0,0,576,2882,1309,1948,0.338468720821662,0.10418445772843724,0.15947136563876652,0.6719712525667351,0.2640478223740393,0.060461144321093084,0.0,0.08488471391972673,0.0,0.0,0.09837745516652434,0.49222886421861656
06019005304,ca,06,019,005304,14000US06019005304,Census Tract 53.04,0.621989368290509,5328,2258,465,639,1126,181,34013,1508,160,0,769,0,0,175,2716,1070,2066,0.20593445527015058,0.11993243243243243,0.16074600355239788,0.5179090029041626,0.283033033033033,0.03003003003003003,0.0,0.14433183183183182,0.0,0.0,0.03284534534534535,0.5097597597597597
06019005305,ca,06,019,005305,14000US06019005305,Census Tract 53.05,0.568231976364369,3982,1280,589,87,869,97,64124,1151,301,23,479,27,0,21,1980,1056,1210,0.46015625,0.021848317428427924,0.11162255466052934,0.8727272727272727,0.2890507282772476,0.07559015570065294,0.005775991963837268,0.12029131089904571,0.006780512305374184,0.0,0.00527373179306881,0.4972375690607735
06019005403,ca,06,019,005403,14000US06019005403,Census Tract 54.03,0.500774520963032,5608,1895,230,216,979,506,25820,2312,509,36,355,0,39,191,2166,1706,1721,0.12137203166226913,0.03851640513552068,0.5168539325842697,0.9912841371295759,0.4122681883024251,0.09076319543509273,0.006419400855920114,0.06330242510699001,0.0,0.00695435092724679,0.03405848787446505,0.3862339514978602
06019005405,ca,06,019,005405,14000US06019005405,Census Tract 54.05,0.745696505157553,5231,1866,1149,175,1253,150,87750,2576,151,0,573,0,0,141,1790,1124,1802,0.6157556270096463,0.033454406423246034,0.11971268954509177,0.6237513873473918,0.4924488625501816,0.02886637354234372,0.0,0.10953928503154273,0.0,0.0,0.026954693175301088,0.34219078570063083
06019005406,ca,06,019,005406,14000US06019005406,Census Tract 54.06,0.734299155054,4430,1577,1155,197,1191,86,75422,2222,65,0,326,0,9,70,1738,1069,1542,0.7324032974001268,0.04446952595936795,0.07220822837951302,0.6932555123216602,0.5015801354401805,0.014672686230248307,0.0,0.07358916478555305,0.0,0.0020316027088036117,0.01580135440180587,0.3923250564334086
06019005407,ca,06,019,005407,14000US06019005407,Census Tract 54.07,0.498276053788666,4001,1368,996,220,1033,38,85374,2152,71,0,242,13,0,102,1421,902,1350,0.7280701754385965,0.05498625343664084,0.036786060019361085,0.6681481481481482,0.5378655336165958,0.017745563609097726,0.0,0.060484878780304924,0.0032491877030742314,0.0,0.02549362659335166,0.3551612096975756
06019005408,ca,06,019,005408,14000US06019005408,Census Tract 54.08,1.9141470925734,2094,367,0,175,76,44,20833,839,115,14,298,20,0,98,710,50,314,0.0,0.08357211079274117,0.5789473684210527,0.1592356687898089,0.40066857688634194,0.054918815663801336,0.0066857688634192934,0.14231136580706782,0.009551098376313277,0.0,0.04680038204393505,0.3390639923591213
06019005409,ca,06,019,005409,14000US06019005409,Census Tract 54.09,0.502707348451035,3168,1430,318,192,590,104,42000,1033,238,19,317,0,156,57,1348,396,1364,0.22237762237762237,0.06060606060606061,0.17627118644067796,0.2903225806451613,0.3260732323232323,0.07512626262626262,0.005997474747474747,0.10006313131313131,0.0,0.04924242424242424,0.017992424242424244,0.4255050505050505
06019005410,ca,06,019,005410,14000US06019005410,Census Tract 54.10,0.501442863827941,3082,1163,481,258,652,84,50772,1117,37,31,625,0,0,173,1099,746,1053,0.413585554600172,0.0837118754055808,0.12883435582822086,0.7084520417853751,0.3624269954574951,0.012005191434133679,0.010058403634003893,0.20279039584685268,0.0,0.0,0.056132381570408826,0.3565866320571058
06019005503,ca,06,019,005503,14000US06019005503,Census Tract 55.03,7.12364072729295,6125,2627,1872,109,1928,33,111012,3679,63,0,1304,0,0,107,972,1290,2555,0.7125999238675295,0.01779591836734694,0.01711618257261411,0.5048923679060665,0.6006530612244898,0.010285714285714285,0.0,0.21289795918367346,0.0,0.0,0.01746938775510204,0.1586938775510204
06019005504,ca,06,019,005504,14000US06019005504,Census Tract 55.04,0.973190223275166,2889,1063,836,74,726,47,108355,1340,96,0,518,19,18,179,719,872,1039,0.786453433678269,0.02561439944617515,0.06473829201101929,0.8392685274302214,0.463828314295604,0.033229491173416406,0.0,0.17930079612322603,0.006576670128071997,0.006230529595015576,0.06195915541709934,0.24887504326756663
06019005505,ca,06,019,005505,14000US06019005505,Census Tract 55.05,0.995532411733182,6192,1953,1407,246,1621,28,115903,3072,225,125,1099,30,0,210,1431,1577,1869,0.7204301075268817,0.03972868217054264,0.01727328809376928,0.8437667201712146,0.49612403100775193,0.036337209302325583,0.02018733850129199,0.17748708010335917,0.0048449612403100775,0.0,0.03391472868217054,0.2311046511627907
06019005507,ca,06,019,005507,14000US06019005507,Census Tract 55.07,0.997413501529737,5554,2394,1356,145,1269,53,102924,2679,275,0,714,0,0,306,1580,1158,2292,0.5664160401002506,0.026107310046813107,0.04176516942474389,0.5052356020942408,0.48235505941663664,0.04951386388188693,0.0,0.12855599567879006,0.0,0.0,0.055095426719481456,0.2844796543032049
06019005508,ca,06,019,005508,14000US06019005508,Census Tract 55.08,1.00196410176418,6072,2217,1434,62,1442,0,102339,2399,138,0,2083,0,0,67,1385,1487,2120,0.6468200270635994,0.010210803689064558,0.0,0.7014150943396227,0.39509222661396576,0.022727272727272728,0.0,0.34305006587615283,0.0,0.0,0.01103425559947299,0.2280961791831357
